<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.07.24	21:00:00	146.806	146.921	146.788	146.913	2875	0	13
2025.07.24	22:00:00	146.912	146.960	146.842	146.929	2759	0	13
2025.07.24	23:00:00	146.930	147.017	146.877	146.981	2943	0	13
2025.07.25	00:00:00	146.971	147.092	146.936	147.088	280	0	13
2025.07.25	01:00:00	147.079	147.229	147.025	147.048	1292	0	13
2025.07.25	02:00:00	147.052	147.109	146.955	146.999	1917	0	13
2025.07.25	03:00:00	147.000	147.333	146.983	147.201	4191	0	4
2025.07.25	04:00:00	147.201	147.453	147.155	147.353	3744	0	13
2025.07.25	05:00:00	147.355	147.483	147.342	147.408	2712	0	13
2025.07.25	06:00:00	147.409	147.430	147.183	147.210	2445	0	13
2025.07.25	07:00:00	147.207	147.265	147.092	147.132	2486	0	13
2025.07.25	08:00:00	147.132	147.154	146.805	146.926	2595	0	13
2025.07.25	09:00:00	146.918	147.088	146.842	147.051	3966	0	13
2025.07.25	10:00:00	147.046	147.407	147.033	147.375	4086	0	13
2025.07.25	11:00:00	147.375	147.823	147.352	147.746	4548	0	13
2025.07.25	12:00:00	147.747	147.886	147.720	147.861	2799	0	13
2025.07.25	13:00:00	147.861	147.893	147.744	147.766	2528	0	13
2025.07.25	14:00:00	147.767	147.931	147.636	147.670	3053	0	13
2025.07.25	15:00:00	147.669	147.927	147.597	147.847	3279	0	4
2025.07.25	16:00:00	147.846	147.912	147.596	147.666	6379	0	13
2025.07.25	17:00:00	147.666	147.755	147.521	147.715	5004	0	4
2025.07.25	18:00:00	147.718	147.798	147.652	147.774	3929	0	13
2025.07.25	19:00:00	147.775	147.828	147.722	147.750	3043	0	13
2025.07.25	20:00:00	147.751	147.772	147.651	147.667	2608	0	13
2025.07.25	21:00:00	147.668	147.675	147.540	147.556	2748	0	13
2025.07.25	22:00:00	147.557	147.607	147.523	147.604	2289	0	13
2025.07.25	23:00:00	147.617	147.682	147.617	147.646	1802	0	14
2025.07.28	00:00:00	147.674	147.720	147.648	147.666	361	0	31
2025.07.28	01:00:00	147.666	147.819	147.613	147.806	1723	0	13
2025.07.28	02:00:00	147.806	147.869	147.737	147.777	2025	0	13
2025.07.28	03:00:00	147.777	147.803	147.593	147.608	4172	0	13
2025.07.28	04:00:00	147.607	147.869	147.511	147.858	3481	0	13
2025.07.28	05:00:00	147.857	148.014	147.821	147.829	2840	0	13
2025.07.28	06:00:00	147.823	147.862	147.682	147.708	2207	0	13
2025.07.28	07:00:00	147.707	147.785	147.618	147.737	2181	0	13
2025.07.28	08:00:00	147.747	147.868	147.725	147.846	2279	0	13
2025.07.28	09:00:00	147.851	148.202	147.832	148.009	4112	0	13
2025.07.28	10:00:00	148.011	148.329	147.781	148.281	4743	0	13
2025.07.28	11:00:00	148.281	148.364	148.153	148.266	3876	0	13
2025.07.28	12:00:00	148.265	148.405	148.218	148.378	3482	0	13
2025.07.28	13:00:00	148.380	148.426	148.286	148.403	3152	0	13
2025.07.28	14:00:00	148.403	148.437	148.066	148.143	3632	0	13
2025.07.28	15:00:00	148.141	148.178	148.021	148.051	4767	0	13
2025.07.28	16:00:00	148.051	148.320	147.931	148.279	4622	0	13
2025.07.28	17:00:00	148.280	148.313	148.091	148.266	4447	0	13
2025.07.28	18:00:00	148.266	148.486	148.249	148.451	4012	0	13
2025.07.28	19:00:00	148.451	148.512	148.435	148.478	2945	0	13
2025.07.28	20:00:00	148.479	148.538	148.384	148.516	2842	0	13
2025.07.28	21:00:00	148.515	148.568	148.471	148.549	2374	0	13
2025.07.28	22:00:00	148.548	148.551	148.514	148.542	1916	0	13
2025.07.28	23:00:00	148.540	148.568	148.473	148.480	1278	0	13
2025.07.29	00:00:00	148.439	148.545	148.424	148.537	215	0	35
2025.07.29	01:00:00	148.544	148.575	148.484	148.494	987	0	13
2025.07.29	02:00:00	148.494	148.629	148.449	148.450	1505	0	13
2025.07.29	03:00:00	148.450	148.703	148.434	148.677	3649	0	13
2025.07.29	04:00:00	148.676	148.696	148.461	148.584	2828	0	13
2025.07.29	05:00:00	148.584	148.584	148.282	148.337	2696	0	13
2025.07.29	06:00:00	148.339	148.440	148.300	148.348	2262	0	13
2025.07.29	07:00:00	148.351	148.490	148.321	148.340	2235	0	13
2025.07.29	08:00:00	148.340	148.398	148.166	148.233	2216	0	13
2025.07.29	09:00:00	148.232	148.532	148.150	148.511	3970	0	13
2025.07.29	10:00:00	148.512	148.735	148.482	148.570	4640	0	13
2025.07.29	11:00:00	148.572	148.598	148.348	148.545	3551	0	13
2025.07.29	12:00:00	148.545	148.564	148.442	148.544	3190	0	13
2025.07.29	13:00:00	148.548	148.604	148.377	148.535	2742	0	13
2025.07.29	14:00:00	148.537	148.746	148.508	148.708	3109	0	13
2025.07.29	15:00:00	148.708	148.764	148.596	148.688	4006	0	13
2025.07.29	16:00:00	148.696	148.800	148.521	148.556	4306	0	13
2025.07.29	17:00:00	148.556	148.740	148.428	148.471	5325	0	13
2025.07.29	18:00:00	148.471	148.614	148.344	148.568	4413	0	13
2025.07.29	19:00:00	148.568	148.595	148.446	148.552	3804	0	13
2025.07.29	20:00:00	148.552	148.577	148.329	148.479	3753	0	13
2025.07.29	21:00:00	148.478	148.548	148.423	148.425	2734	0	13
2025.07.29	22:00:00	148.423	148.496	148.338	148.492	2514	0	13
2025.07.29	23:00:00	148.492	148.504	148.387	148.395	1229	0	13
2025.07.30	00:00:00	148.373	148.476	148.368	148.421	244	0	68
2025.07.30	01:00:00	148.427	148.489	148.427	148.460	761	0	13
2025.07.30	02:00:00	148.459	148.518	148.411	148.416	1158	0	13
2025.07.30	03:00:00	148.417	148.439	148.032	148.048	3929	0	13
2025.07.30	04:00:00	148.048	148.154	147.938	148.132	3670	0	13
2025.07.30	05:00:00	148.134	148.144	148.021	148.037	2675	0	13
2025.07.30	06:00:00	148.037	148.037	147.838	147.965	2643	0	13
2025.07.30	07:00:00	147.965	148.163	147.959	148.150	1907	0	13
2025.07.30	08:00:00	148.149	148.164	147.847	148.018	2794	0	13
2025.07.30	09:00:00	148.018	148.124	147.853	147.889	3474	0	13
2025.07.30	10:00:00	147.889	148.074	147.798	148.074	3824	0	13
2025.07.30	11:00:00	148.074	148.108	147.915	147.954	3468	0	13
2025.07.30	12:00:00	147.954	148.062	147.848	148.029	3172	0	13
2025.07.30	13:00:00	148.028	148.286	147.973	148.166	2972	0	13
2025.07.30	14:00:00	148.166	148.351	148.107	148.304	2700	0	13
2025.07.30	15:00:00	148.304	148.875	148.258	148.856	5481	0	13
2025.07.30	16:00:00	148.857	149.092	148.822	149.046	4962	0	13
2025.07.30	17:00:00	149.047	149.049	148.863	148.913	4252	0	13
2025.07.30	18:00:00	148.913	149.104	148.840	149.068	3618	0	13
2025.07.30	19:00:00	149.065	149.123	148.920	148.925	2791	0	13
2025.07.30	20:00:00	148.924	148.924	148.775	148.775	2731	0	13
2025.07.30	21:00:00	148.763	149.344	148.515	149.341	8010	0	13
2025.07.30	22:00:00	149.344	149.428	149.218	149.408	5304	0	4
2025.07.30	23:00:00	149.409	149.546	149.356	149.473	2722	0	13
2025.07.31	00:00:00	149.445	149.465	149.427	149.448	206	0	11
2025.07.31	01:00:00	149.448	149.461	149.291	149.308	1455	0	13
2025.07.31	02:00:00	149.308	149.387	149.203	149.213	1969	0	4
2025.07.31	03:00:00	149.218	149.385	149.172	149.298	3593	0	13
2025.07.31	04:00:00	149.298	149.332	148.956	148.969	3390	0	13
2025.07.31	05:00:00	148.969	148.991	148.641	148.825	2542	0	4
2025.07.31	06:00:00	148.827	148.910	148.579	148.738	3160	0	13
2025.07.31	07:00:00	148.738	148.950	148.724	148.879	2883	0	13
2025.07.31	08:00:00	148.879	148.917	148.733	148.778	2768	0	13
2025.07.31	09:00:00	148.789	149.083	148.677	148.876	4781	0	13
2025.07.31	10:00:00	148.868	149.714	148.846	149.389	5158	0	13
2025.07.31	11:00:00	149.389	149.690	149.292	149.625	4575	0	13
2025.07.31	12:00:00	149.626	149.950	149.614	149.945	3639	0	13
2025.07.31	13:00:00	149.945	150.038	149.865	149.936	3353	0	13
2025.07.31	14:00:00	149.933	150.093	149.807	149.868	4157	0	13
2025.07.31	15:00:00	149.868	150.250	149.804	150.182	5325	0	13
2025.07.31	16:00:00	150.181	150.575	150.168	150.558	5157	0	13
2025.07.31	17:00:00	150.557	150.625	150.369	150.470	6178	0	13
2025.07.31	18:00:00	150.470	150.595	150.339	150.593	5367	0	13
2025.07.31	19:00:00	150.593	150.782	150.586	150.677	3755	0	13
2025.07.31	20:00:00	150.676	150.715	150.550	150.653	4040	0	13
2025.07.31	21:00:00	150.653	150.778	150.653	150.748	3546	0	13
2025.07.31	22:00:00	150.749	150.793	150.684	150.786	3081	0	13
2025.07.31	23:00:00	150.787	150.831	150.700	150.709	2646	0	13
2025.08.01	00:00:00	150.705	150.741	150.638	150.677	217	0	27
2025.08.01	01:00:00	150.683	150.794	150.681	150.736	1380	0	13
2025.08.01	02:00:00	150.735	150.870	150.631	150.803	2768	0	13
2025.08.01	03:00:00	150.803	150.886	150.586	150.728	4409	0	13
2025.08.01	04:00:00	150.729	150.911	150.624	150.897	4395	0	13
2025.08.01	05:00:00	150.898	150.903	150.702	150.753	3253	0	4
2025.08.01	06:00:00	150.756	150.770	150.546	150.581	2572	0	13
2025.08.01	07:00:00	150.578	150.651	150.544	150.599	1858	0	13
2025.08.01	08:00:00	150.602	150.650	150.407	150.466	2476	0	13
2025.08.01	09:00:00	150.467	150.638	150.442	150.598	3686	0	13
2025.08.01	10:00:00	150.597	150.614	150.448	150.531	4498	0	13
2025.08.01	11:00:00	150.529	150.618	150.499	150.602	3595	0	13
2025.08.01	12:00:00	150.602	150.622	150.410	150.501	3327	0	13
2025.08.01	13:00:00	150.499	150.505	150.313	150.351	3326	0	5
2025.08.01	14:00:00	150.355	150.520	150.274	150.510	3298	0	13
2025.08.01	15:00:00	150.510	150.589	148.556	148.626	7636	0	13
2025.08.01	16:00:00	148.627	148.653	147.983	148.119	9592	0	13
2025.08.01	17:00:00	148.095	148.216	147.480	148.081	9895	0	13
2025.08.01	18:00:00	148.081	148.176	147.921	148.047	7120	0	13
2025.08.01	19:00:00	148.048	148.100	147.775	147.819	5145	0	13
2025.08.01	20:00:00	147.819	147.941	147.719	147.869	5208	0	13
2025.08.01	21:00:00	147.869	147.893	147.673	147.844	4777	0	13
2025.08.01	22:00:00	147.843	147.854	147.319	147.430	4955	0	0
2025.08.01	23:00:00	147.423	147.452	147.284	147.342	2998	0	0
2025.08.04	00:00:00	147.241	147.250	147.172	147.204	266	0	6
2025.08.04	01:00:00	147.195	147.295	147.057	147.244	1619	0	3
2025.08.04	02:00:00	147.243	147.384	147.116	147.343	1890	0	2
2025.08.04	03:00:00	147.343	147.691	147.269	147.650	3048	0	2
2025.08.04	04:00:00	147.652	147.905	147.621	147.766	2546	0	2
2025.08.04	05:00:00	147.764	147.873	147.627	147.793	1932	0	3
2025.08.04	06:00:00	147.791	147.791	147.588	147.690	1656	0	3
2025.08.04	07:00:00	147.693	147.707	147.555	147.685	1461	0	3
2025.08.04	08:00:00	147.684	147.867	147.654	147.781	1660	0	4
2025.08.04	09:00:00	147.773	147.845	147.532	147.640	2438	0	3
2025.08.04	10:00:00	147.644	148.044	147.597	147.884	2867	0	3
2025.08.04	11:00:00	147.877	148.087	147.863	147.892	2581	0	3
2025.08.04	12:00:00	147.893	147.942	147.679	147.812	2154	0	3
2025.08.04	13:00:00	147.809	147.850	147.564	147.575	2031	0	3
2025.08.04	14:00:00	147.572	147.596	147.342	147.344	2511	0	3
2025.08.04	15:00:00	147.341	147.436	147.008	147.194	2614	0	3
2025.08.04	16:00:00	147.192	147.315	146.959	147.086	3157	0	3
2025.08.04	17:00:00	147.085	147.260	146.863	147.241	3405	0	2
2025.08.04	18:00:00	147.244	147.353	147.042	147.096	2756	0	3
2025.08.04	19:00:00	147.093	147.216	147.003	147.037	2135	0	2
2025.08.04	20:00:00	147.037	147.096	146.960	146.965	1836	0	2
2025.08.04	21:00:00	146.964	147.006	146.911	146.944	1982	0	2
2025.08.04	22:00:00	146.945	147.057	146.910	147.027	1536	0	3
2025.08.04	23:00:00	147.026	147.107	146.954	147.057	1114	0	4
2025.08.05	00:00:00	147.004	147.105	146.984	147.091	206	0	23
2025.08.05	01:00:00	147.101	147.101	146.862	146.915	989	0	3
2025.08.05	02:00:00	146.912	146.934	146.696	146.793	1473	0	3
2025.08.05	03:00:00	146.782	147.034	146.618	146.927	2434	0	2
2025.08.05	04:00:00	146.926	147.112	146.884	147.051	2241	0	3
2025.08.05	05:00:00	147.054	147.227	147.040	147.186	1827	0	3
2025.08.05	06:00:00	147.188	147.259	147.134	147.213	1291	0	3
2025.08.05	07:00:00	147.214	147.260	147.004	147.083	1289	0	3
2025.08.05	08:00:00	147.086	147.238	147.059	147.173	1602	0	2
2025.08.05	09:00:00	147.173	147.340	147.031	147.328	2002	0	3
2025.08.05	10:00:00	147.324	147.484	147.154	147.386	2356	0	2
2025.08.05	11:00:00	147.386	147.634	147.335	147.583	2324	0	3
2025.08.05	12:00:00	147.582	147.638	147.450	147.627	1916	0	3
2025.08.05	13:00:00	147.628	147.778	147.580	147.616	1554	0	2
2025.08.05	14:00:00	147.623	147.694	147.546	147.632	1806	0	3
2025.08.05	15:00:00	147.630	147.753	147.546	147.664	2754	0	3
2025.08.05	16:00:00	147.660	147.834	147.506	147.707	2965	0	2
2025.08.05	17:00:00	147.581	147.731	147.354	147.450	4087	0	2
2025.08.05	18:00:00	147.447	147.568	147.305	147.494	3064	0	3
2025.08.05	19:00:00	147.495	147.591	147.428	147.545	2170	0	3
2025.08.05	20:00:00	147.540	147.651	147.484	147.619	1682	0	3
2025.08.05	21:00:00	147.620	147.679	147.591	147.607	1800	0	3
2025.08.05	22:00:00	147.606	147.702	147.581	147.606	1386	0	3
2025.08.05	23:00:00	147.608	147.618	147.500	147.558	888	0	3
2025.08.06	00:00:00	147.544	147.581	147.500	147.568	236	0	23
2025.08.06	01:00:00	147.552	147.638	147.545	147.562	771	0	3
2025.08.06	02:00:00	147.562	147.644	147.517	147.527	1075	0	3
2025.08.06	03:00:00	147.524	147.621	147.448	147.583	2167	0	3
2025.08.06	04:00:00	147.583	147.726	147.583	147.693	1791	0	2
2025.08.06	05:00:00	147.694	147.748	147.527	147.554	1689	0	2
2025.08.06	06:00:00	147.552	147.557	147.334	147.400	1483	0	3
2025.08.06	07:00:00	147.397	147.445	147.305	147.345	1198	0	3
2025.08.06	08:00:00	147.345	147.543	147.335	147.450	1417	0	3
2025.08.06	09:00:00	147.454	147.550	147.363	147.550	1976	0	2
2025.08.06	10:00:00	147.554	147.691	147.531	147.562	2170	0	3
2025.08.06	11:00:00	147.556	147.844	147.556	147.805	2164	0	3
2025.08.06	12:00:00	147.810	147.884	147.712	147.823	1873	0	3
2025.08.06	13:00:00	147.822	147.840	147.561	147.579	2291	0	2
2025.08.06	14:00:00	147.578	147.653	147.439	147.538	1886	0	3
2025.08.06	15:00:00	147.540	147.594	147.410	147.441	2394	0	2
2025.08.06	16:00:00	147.441	147.445	147.234	147.238	3947	0	3
2025.08.06	17:00:00	147.238	147.426	147.238	147.382	4940	0	13
2025.08.06	18:00:00	147.382	147.651	147.202	147.249	5165	0	13
2025.08.06	19:00:00	147.250	147.411	147.206	147.340	3995	0	13
2025.08.06	20:00:00	147.341	147.395	147.213	147.234	3678	0	13
2025.08.06	21:00:00	147.234	147.266	146.970	147.058	3203	0	4
2025.08.06	22:00:00	147.058	147.179	147.058	147.178	2273	0	4
2025.08.06	23:00:00	147.177	147.628	147.156	147.338	2365	0	13
2025.08.07	00:00:00	147.301	147.447	147.294	147.326	268	0	16
2025.08.07	01:00:00	147.326	147.332	147.197	147.206	1478	0	13
2025.08.07	02:00:00	147.208	147.245	147.145	147.185	1716	0	13
2025.08.07	03:00:00	147.192	147.589	147.163	147.574	3760	0	13
2025.08.07	04:00:00	147.576	147.678	147.474	147.485	3367	0	13
2025.08.07	05:00:00	147.485	147.569	147.438	147.558	2158	0	13
2025.08.07	06:00:00	147.558	147.702	147.473	147.503	2577	0	13
2025.08.07	07:00:00	147.503	147.526	147.261	147.296	2339	0	13
2025.08.07	08:00:00	147.296	147.338	147.208	147.270	2487	0	13
2025.08.07	09:00:00	147.269	147.295	146.794	146.848	3632	0	13
2025.08.07	10:00:00	146.848	146.954	146.684	146.796	4266	0	13
2025.08.07	11:00:00	146.801	147.175	146.771	147.126	4973	0	13
2025.08.07	12:00:00	147.125	147.344	147.107	147.337	3086	0	13
2025.08.07	13:00:00	147.337	147.395	147.276	147.317	2971	0	13
2025.08.07	14:00:00	147.320	147.486	147.249	147.303	4510	0	13
2025.08.07	15:00:00	147.303	147.384	147.013	147.279	5373	0	13
2025.08.07	16:00:00	147.282	147.310	147.103	147.268	5859	0	13
2025.08.07	17:00:00	147.267	147.534	147.188	147.484	6706	0	13
2025.08.07	18:00:00	147.483	147.577	147.317	147.358	4464	0	13
2025.08.07	19:00:00	147.358	147.427	147.297	147.354	3180	0	13
2025.08.07	20:00:00	147.354	147.462	147.352	147.412	3463	0	13
2025.08.07	21:00:00	147.412	147.560	147.379	147.559	2919	0	13
2025.08.07	22:00:00	147.550	147.559	146.938	147.081	3841	0	13
2025.08.07	23:00:00	147.080	147.149	146.950	147.139	2281	0	13
2025.08.08	00:00:00	147.014	147.101	146.950	146.995	184	0	37
2025.08.08	01:00:00	147.000	147.058	146.807	146.941	2270	0	13
2025.08.08	02:00:00	146.937	146.952	146.753	146.802	2485	0	13
2025.08.08	03:00:00	146.795	147.186	146.714	147.140	4539	0	13
2025.08.08	04:00:00	147.138	147.364	147.125	147.278	3062	0	13
2025.08.08	05:00:00	147.278	147.305	147.149	147.192	2179	0	13
2025.08.08	06:00:00	147.194	147.300	147.161	147.184	1964	0	13
2025.08.08	07:00:00	147.183	147.202	147.107	147.149	2026	0	13
2025.08.08	08:00:00	147.154	147.413	147.141	147.404	2986	0	13
2025.08.08	09:00:00	147.402	147.443	147.239	147.319	3177	0	13
2025.08.08	10:00:00	147.318	147.387	147.127	147.316	3851	0	13
2025.08.08	11:00:00	147.316	147.686	147.152	147.640	4204	0	13
2025.08.08	12:00:00	147.640	147.716	147.536	147.701	3802	0	13
2025.08.08	13:00:00	147.701	147.829	147.634	147.790	2960	0	13
2025.08.08	14:00:00	147.790	147.841	147.704	147.805	3052	0	13
2025.08.08	15:00:00	147.805	147.884	147.629	147.836	4652	0	13
2025.08.08	16:00:00	147.837	147.891	147.638	147.871	4669	0	13
2025.08.08	17:00:00	147.871	147.896	147.682	147.809	5159	0	13
2025.08.08	18:00:00	147.809	147.825	147.628	147.698	3993	0	13
2025.08.08	19:00:00	147.698	147.828	147.669	147.730	3171	0	13
2025.08.08	20:00:00	147.730	147.744	147.651	147.744	2810	0	13
2025.08.08	21:00:00	147.738	147.769	147.623	147.657	3864	0	13
2025.08.08	22:00:00	147.658	147.810	147.638	147.748	3110	0	13
2025.08.08	23:00:00	147.748	147.796	147.653	147.656	2501	0	13
2025.08.11	00:00:00	147.476	147.648	147.466	147.544	527	0	19
2025.08.11	01:00:00	147.544	147.780	147.544	147.724	1289	0	13
2025.08.11	02:00:00	147.724	147.763	147.617	147.649	1468	0	13
2025.08.11	03:00:00	147.649	147.733	147.567	147.654	2859	0	13
2025.08.11	04:00:00	147.654	147.708	147.585	147.607	2607	0	13
2025.08.11	05:00:00	147.605	147.610	147.514	147.550	1881	0	13
2025.08.11	06:00:00	147.550	147.594	147.423	147.471	1908	0	13
2025.08.11	07:00:00	147.471	147.486	147.419	147.474	1739	0	13
2025.08.11	08:00:00	147.471	147.525	147.466	147.514	1889	0	13
2025.08.11	09:00:00	147.514	147.601	147.465	147.584	2609	0	13
2025.08.11	10:00:00	147.585	147.654	147.348	147.380	3227	0	13
2025.08.11	11:00:00	147.380	147.541	147.342	147.498	3408	0	13
2025.08.11	12:00:00	147.498	147.699	147.477	147.681	2846	0	13
2025.08.11	13:00:00	147.677	147.736	147.660	147.727	2095	0	13
2025.08.11	14:00:00	147.727	147.938	147.711	147.858	3080	0	13
2025.08.11	15:00:00	147.859	147.940	147.801	147.802	3699	0	13
2025.08.11	16:00:00	147.802	147.935	147.779	147.878	4128	0	13
2025.08.11	17:00:00	147.878	148.065	147.866	148.040	4526	0	13
2025.08.11	18:00:00	148.038	148.105	147.936	147.988	3394	0	13
2025.08.11	19:00:00	147.989	148.022	147.904	147.983	2580	0	13
2025.08.11	20:00:00	147.981	148.059	147.964	147.986	3180	0	13
2025.08.11	21:00:00	147.986	148.158	147.975	148.128	2410	0	13
2025.08.11	22:00:00	148.127	148.231	148.113	148.222	2041	0	13
2025.08.11	23:00:00	148.222	148.243	148.088	148.133	1355	0	13
2025.08.12	00:00:00	148.060	148.120	147.964	148.088	240	0	13
2025.08.12	01:00:00	148.088	148.228	148.083	148.186	1059	0	13
2025.08.12	02:00:00	148.187	148.214	148.112	148.144	1213	0	13
2025.08.12	03:00:00	148.143	148.425	148.123	148.398	3805	0	13
2025.08.12	04:00:00	148.398	148.398	148.202	148.295	2702	0	13
2025.08.12	05:00:00	148.296	148.333	148.250	148.288	1991	0	13
2025.08.12	06:00:00	148.288	148.437	148.261	148.408	2020	0	13
2025.08.12	07:00:00	148.410	148.437	148.338	148.345	2098	0	13
2025.08.12	08:00:00	148.345	148.392	148.228	148.331	3432	0	13
2025.08.12	09:00:00	148.332	148.395	148.140	148.261	3492	0	13
2025.08.12	10:00:00	148.262	148.360	148.198	148.256	3504	0	13
2025.08.12	11:00:00	148.256	148.458	148.253	148.417	2793	0	13
2025.08.12	12:00:00	148.417	148.476	148.341	148.463	2778	0	13
2025.08.12	13:00:00	148.463	148.473	148.360	148.457	2146	0	13
2025.08.12	14:00:00	148.457	148.486	148.434	148.435	2697	0	13
2025.08.12	15:00:00	148.434	148.511	147.861	148.030	6827	0	13
2025.08.12	16:00:00	148.032	148.439	147.905	148.195	7830	0	13
2025.08.12	17:00:00	148.195	148.393	148.066	148.153	6479	0	13
2025.08.12	18:00:00	148.153	148.169	147.571	147.798	5454	0	13
2025.08.12	19:00:00	147.797	147.850	147.650	147.705	4495	0	13
2025.08.12	20:00:00	147.704	147.786	147.681	147.757	3944	0	13
2025.08.12	21:00:00	147.757	147.794	147.682	147.728	2537	0	13
2025.08.12	22:00:00	147.728	147.775	147.691	147.750	1983	0	13
2025.08.12	23:00:00	147.751	147.866	147.739	147.839	1265	0	13
2025.08.13	00:00:00	147.734	147.846	147.728	147.828	252	0	20
2025.08.13	01:00:00	147.828	147.838	147.756	147.785	939	0	13
2025.08.13	02:00:00	147.781	147.811	147.727	147.766	1421	0	13
2025.08.13	03:00:00	147.766	147.886	147.694	147.797	3478	0	13
2025.08.13	04:00:00	147.793	148.079	147.723	148.047	3341	0	13
2025.08.13	05:00:00	148.047	148.160	148.019	148.038	2647	0	13
2025.08.13	06:00:00	148.038	148.100	147.955	147.992	2410	0	13
2025.08.13	07:00:00	147.992	148.093	147.923	147.923	2458	0	13
2025.08.13	08:00:00	147.923	148.001	147.888	147.922	2339	0	13
2025.08.13	09:00:00	147.922	147.940	147.713	147.777	3393	0	13
2025.08.13	10:00:00	147.779	147.783	147.394	147.519	3624	0	13
2025.08.13	11:00:00	147.521	147.527	147.194	147.260	3869	0	13
2025.08.13	12:00:00	147.251	147.262	147.170	147.208	2807	0	13
2025.08.13	13:00:00	147.213	147.409	147.183	147.400	2672	0	13
2025.08.13	14:00:00	147.400	147.558	147.266	147.273	3196	0	13
2025.08.13	15:00:00	147.273	147.483	147.149	147.402	4238	0	13
2025.08.13	16:00:00	147.399	147.425	147.186	147.196	4460	0	13
2025.08.13	17:00:00	147.197	147.241	147.093	147.139	4878	0	13
2025.08.13	18:00:00	147.138	147.303	147.081	147.241	3987	0	13
2025.08.13	19:00:00	147.241	147.342	147.207	147.339	2661	0	13
2025.08.13	20:00:00	147.337	147.416	147.311	147.383	2731	0	13
2025.08.13	21:00:00	147.380	147.505	147.380	147.425	2514	0	13
2025.08.13	22:00:00	147.426	147.466	147.377	147.437	2332	0	13
2025.08.13	23:00:00	147.440	147.449	147.314	147.373	1549	0	13
2025.08.14	00:00:00	147.333	147.368	147.253	147.281	177	0	20
2025.08.14	01:00:00	147.281	147.359	147.243	147.252	835	0	13
2025.08.14	02:00:00	147.252	147.252	147.107	147.113	1372	0	13
2025.08.14	03:00:00	147.112	147.115	146.612	146.683	4562	0	13
2025.08.14	04:00:00	146.683	146.684	146.365	146.491	4730	0	13
2025.08.14	05:00:00	146.489	146.727	146.489	146.691	3395	0	13
2025.08.14	06:00:00	146.691	146.743	146.535	146.540	2727	0	13
2025.08.14	07:00:00	146.539	146.557	146.328	146.375	2625	0	13
2025.08.14	08:00:00	146.376	146.560	146.376	146.460	2878	0	13
2025.08.14	09:00:00	146.460	146.517	146.207	146.476	4372	0	13
2025.08.14	10:00:00	146.475	146.576	146.303	146.543	4978	0	13
2025.08.14	11:00:00	146.544	146.625	146.416	146.544	3904	0	13
2025.08.14	12:00:00	146.544	146.645	146.429	146.622	3453	0	13
2025.08.14	13:00:00	146.622	146.662	146.424	146.518	3108	0	13
2025.08.14	14:00:00	146.517	146.621	146.428	146.489	3180	0	13
2025.08.14	15:00:00	146.488	147.098	146.418	146.945	6415	0	13
2025.08.14	16:00:00	146.946	147.410	146.939	147.405	6752	0	13
2025.08.14	17:00:00	147.408	147.550	147.356	147.473	5523	0	13
2025.08.14	18:00:00	147.474	147.796	147.467	147.683	5350	0	13
2025.08.14	19:00:00	147.681	147.884	147.680	147.840	4012	0	13
2025.08.14	20:00:00	147.840	147.899	147.743	147.858	2866	0	4
2025.08.14	21:00:00	147.860	147.953	147.844	147.868	2877	0	13
2025.08.14	22:00:00	147.868	147.872	147.759	147.771	2429	0	13
2025.08.14	23:00:00	147.771	147.775	147.719	147.751	1628	0	14
2025.08.15	00:00:00	147.554	147.854	147.553	147.765	557	0	19
2025.08.15	01:00:00	147.765	147.799	147.733	147.767	925	0	15
2025.08.15	02:00:00	147.767	147.860	147.656	147.675	1358	0	13
2025.08.15	03:00:00	147.675	147.719	147.458	147.474	3107	0	13
2025.08.15	04:00:00	147.474	147.506	147.193	147.278	3314	0	13
2025.08.15	05:00:00	147.277	147.385	147.241	147.278	2460	0	13
2025.08.15	06:00:00	147.272	147.288	147.173	147.219	2347	0	13
2025.08.15	07:00:00	147.218	147.225	147.106	147.131	1737	0	13
2025.08.15	08:00:00	147.131	147.164	147.038	147.144	2007	0	13
2025.08.15	09:00:00	147.144	147.213	147.042	147.090	3550	0	13
2025.08.15	10:00:00	147.089	147.215	146.970	146.998	3375	0	13
2025.08.15	11:00:00	146.997	147.004	146.845	146.849	3428	0	13
2025.08.15	12:00:00	146.851	146.904	146.750	146.886	2696	0	13
2025.08.15	13:00:00	146.876	146.959	146.795	146.944	2083	0	13
2025.08.15	14:00:00	146.944	147.046	146.901	146.978	2368	0	13
2025.08.15	15:00:00	146.978	147.268	146.731	146.882	4978	0	13
2025.08.15	16:00:00	146.871	147.091	146.762	146.953	5728	0	13
2025.08.15	17:00:00	146.952	147.041	146.792	146.841	5299	0	13
2025.08.15	18:00:00	146.842	147.034	146.804	146.998	3986	0	13
2025.08.15	19:00:00	146.998	147.256	146.995	147.193	3390	0	13
2025.08.15	20:00:00	147.193	147.323	147.192	147.230	2478	0	13
2025.08.15	21:00:00	147.230	147.301	147.196	147.202	2575	0	13
2025.08.15	22:00:00	147.203	147.245	147.185	147.229	2453	0	13
2025.08.15	23:00:00	147.229	147.248	147.139	147.145	2276	0	15
